enrollment_id,member_id,class_type_id,instructor_id,facility_id,area_id,enrollment_date,class_date,scheduled_start_time,actual_start_time,scheduled_end_time,actual_end_time,enrollment_status,checkin_time,checkout_time,attendance_status,payment_amount,instructor_rating,member_satisfaction_score,last_modified
ENR00000125,MEM000296,CT007,STF0018,FAC001,AR002,2025-08-12,2025-08-13,09:45:00,09:42:00,10:15:00,10:12:00,Confirmed,09:34:00,10:12:00,Present,24.298726546309823,3.0,5.0,2025-10-12
ENR00000126,MEM000256,CT007,STF0018,FAC001,AR002,2025-08-06,2025-08-13,09:45:00,09:42:00,10:15:00,10:12:00,Confirmed,09:39:00,10:12:00,Present,33.07170545213613,5.0,3.0,2025-10-12
ENR00000127,MEM000434,CT007,STF0018,FAC001,AR002,2025-08-11,2025-08-13,09:45:00,09:55:00,10:15:00,10:25:00,Confirmed,09:40:00,10:25:00,Present,22.058290833321408,4.0,4.0,2025-10-12
ENR00000128,MEM000375,CT007,STF0018,FAC001,AR002,2025-08-13,2025-08-13,09:45:00,09:49:00,10:15:00,10:19:00,Confirmed,09:38:00,10:19:00,Present,27.586001079255418,5.0,3.0,2025-10-12
ENR00000129,MEM000122,CT007,STF0018,FAC001,AR002,2025-08-12,2025-08-13,09:45:00,09:49:00,10:15:00,10:19:00,Confirmed,09:30:00,10:19:00,Present,24.69520376362058,3.0,5.0,2025-10-12
ENR00000130,MEM000365,CT007,STF0018,FAC001,AR002,2025-08-09,2025-08-13,09:45:00,09:45:00,10:15:00,,Confirmed,,,No Show,17.650775256126785,,,2025-10-12
ENR00000131,MEM000257,CT007,STF0018,FAC001,AR002,2025-08-11,2025-08-13,09:45:00,09:48:00,10:15:00,10:18:00,Confirmed,09:30:00,10:18:00,Present,27.07643079379407,5.0,5.0,2025-10-12
ENR00000132,MEM000044,CT004,STF0024,FAC001,AR002,2025-08-11,2025-08-13,07:30:00,07:40:00,08:30:00,08:40:00,Confirmed,07:28:00,08:40:00,Present,19.758948782185804,4.0,5.0,2025-10-12
ENR00000133,MEM000496,CT004,STF0024,FAC001,AR002,2025-08-11,2025-08-13,07:30:00,07:36:00,08:30:00,08:36:00,Confirmed,07:16:00,08:36:00,Present,30.109678628970833,3.0,3.0,2025-10-12
ENR00000134,MEM000075,CT004,STF0024,FAC001,AR002,2025-08-07,2025-08-13,07:30:00,07:40:00,08:30:00,08:40:00,Confirmed,07:24:00,08:40:00,Present,29.92301090780672,5.0,3.0,2025-10-12
ENR00000135,MEM000305,CT004,STF0024,FAC001,AR002,2025-08-09,2025-08-13,07:30:00,07:37:00,08:30:00,08:37:00,Confirmed,07:30:00,08:37:00,Present,17.902996619111615,4.0,3.0,2025-10-12
ENR00000136,MEM000479,CT004,STF0024,FAC001,AR002,2025-08-13,2025-08-13,07:30:00,07:30:00,08:30:00,,Confirmed,,,No Show,28.5698681050075,,,2025-10-12
ENR00000137,MEM000421,CT004,STF0024,FAC001,AR002,2025-08-09,2025-08-13,07:30:00,07:36:00,08:30:00,08:36:00,Confirmed,07:28:00,08:36:00,Present,21.699348132360893,4.0,3.0,2025-10-12
ENR00000138,MEM000006,CT009,STF0017,FAC003,AR015,2025-08-10,2025-08-13,07:15:00,07:16:00,08:15:00,08:16:00,Confirmed,07:01:00,08:16:00,Present,27.38794447361548,3.0,5.0,2025-10-12
ENR00000139,MEM000345,CT009,STF0017,FAC003,AR015,2025-08-12,2025-08-13,07:15:00,07:15:00,08:15:00,,Confirmed,,,No Show,29.161502116590043,,,2025-10-12
ENR00000140,MEM000005,CT009,STF0017,FAC003,AR015,2025-08-09,2025-08-13,07:15:00,07:14:00,08:15:00,08:14:00,Confirmed,07:12:00,08:14:00,Present,32.920032607144876,5.0,3.0,2025-10-12
ENR00000141,MEM000426,CT009,STF0017,FAC003,AR015,2025-08-08,2025-08-13,07:15:00,07:12:00,08:15:00,08:12:00,Confirmed,07:14:00,08:12:00,Present,30.38718259736648,5.0,5.0,2025-10-12
ENR00000142,MEM000035,CT009,STF0017,FAC003,AR015,2025-08-09,2025-08-13,07:15:00,07:12:00,08:15:00,08:12:00,Confirmed,07:08:00,08:12:00,Present,22.655980048863654,4.0,3.0,2025-10-12
ENR00000143,MEM000007,CT009,STF0017,FAC003,AR015,2025-08-06,2025-08-13,07:15:00,07:15:00,08:15:00,,Confirmed,,,No Show,23.811496655553352,,,2025-10-12
ENR00000144,MEM000211,CT009,STF0017,FAC003,AR015,2025-08-06,2025-08-13,07:15:00,07:15:00,08:15:00,,Confirmed,,,No Show,22.852688905364598,,,2025-10-12
ENR00000145,MEM000051,CT009,STF0017,FAC003,AR015,2025-08-12,2025-08-13,07:15:00,07:23:00,08:15:00,08:23:00,Confirmed,07:06:00,08:23:00,Present,33.25218445682253,5.0,4.0,2025-10-12
ENR00000146,MEM000269,CT009,STF0017,FAC003,AR015,2025-08-13,2025-08-13,07:15:00,07:12:00,08:15:00,08:12:00,Confirmed,07:08:00,08:12:00,Present,15.37529586203581,4.0,3.0,2025-10-12
ENR00000147,MEM000054,CT009,STF0017,FAC003,AR015,2025-08-08,2025-08-13,07:15:00,07:15:00,08:15:00,,Confirmed,,,No Show,20.328729622305552,,,2025-10-12
ENR00000148,MEM000351,CT009,STF0017,FAC003,AR015,2025-08-06,2025-08-13,07:15:00,07:15:00,08:15:00,,Confirmed,,,No Show,25.307660059274085,,,2025-10-12
ENR00000149,MEM000229,CT009,STF0017,FAC003,AR015,2025-08-12,2025-08-13,07:15:00,07:22:00,08:15:00,08:22:00,Confirmed,07:02:00,08:22:00,Present,15.066147205892781,5.0,4.0,2025-10-12
ENR00000150,MEM000180,CT009,STF0017,FAC003,AR015,2025-08-12,2025-08-13,07:15:00,07:21:00,08:15:00,08:21:00,Confirmed,07:10:00,08:21:00,Present,23.01229596960465,5.0,5.0,2025-10-12
ENR00000151,MEM000113,CT009,STF0017,FAC003,AR015,2025-08-10,2025-08-13,07:15:00,07:20:00,08:15:00,08:20:00,Confirmed,07:02:00,08:20:00,Present,30.209061617628947,4.0,5.0,2025-10-12
ENR00000152,MEM000372,CT009,STF0017,FAC003,AR015,2025-08-08,2025-08-13,07:15:00,07:11:00,08:15:00,08:11:00,Confirmed,07:12:00,08:11:00,Present,20.977406903487783,4.0,3.0,2025-10-12
ENR00000153,MEM000304,CT003,STF0003,FAC001,AR002,2025-08-07,2025-08-13,20:15:00,20:10:00,21:00:00,20:55:00,Confirmed,20:01:00,20:55:00,Present,16.12108906175473,5.0,3.0,2025-10-12
ENR00000154,MEM000123,CT003,STF0003,FAC001,AR002,2025-08-11,2025-08-13,20:15:00,20:24:00,21:00:00,21:09:00,Confirmed,20:04:00,21:09:00,Present,33.496316235070445,3.0,5.0,2025-10-12
ENR00000155,MEM000251,CT003,STF0003,FAC001,AR002,2025-08-13,2025-08-13,20:15:00,20:10:00,21:00:00,20:55:00,Confirmed,20:15:00,20:55:00,Present,19.853651032045008,5.0,3.0,2025-10-12
ENR00000156,MEM000200,CT003,STF0003,FAC001,AR002,2025-08-12,2025-08-13,20:15:00,20:11:00,21:00:00,20:56:00,Confirmed,20:09:00,20:56:00,Present,24.123691858533903,3.0,5.0,2025-10-12
ENR00000157,MEM000033,CT003,STF0003,FAC001,AR002,2025-08-12,2025-08-13,20:15:00,20:13:00,21:00:00,20:58:00,Confirmed,20:03:00,20:58:00,Present,26.89954814302552,5.0,3.0,2025-10-12
ENR00000158,MEM000406,CT003,STF0003,FAC001,AR002,2025-08-11,2025-08-13,20:15:00,20:23:00,21:00:00,21:08:00,Confirmed,20:10:00,21:08:00,Present,21.484698820233707,5.0,5.0,2025-10-12
ENR00000159,MEM000277,CT003,STF0003,FAC001,AR002,2025-08-11,2025-08-13,20:15:00,20:16:00,21:00:00,21:01:00,Confirmed,20:01:00,21:01:00,Present,21.710074553373737,3.0,4.0,2025-10-12
ENR00000160,MEM000330,CT003,STF0003,FAC001,AR002,2025-08-11,2025-08-13,20:15:00,20:15:00,21:00:00,21:00:00,Confirmed,20:11:00,21:00:00,Present,23.773224241084545,5.0,3.0,2025-10-12
ENR00000161,MEM000158,CT003,STF0003,FAC001,AR002,2025-08-13,2025-08-13,20:15:00,20:22:00,21:00:00,21:07:00,Confirmed,20:05:00,21:07:00,Present,32.592538816775004,3.0,3.0,2025-10-12
ENR00000162,MEM000256,CT003,STF0003,FAC001,AR002,2025-08-11,2025-08-13,20:15:00,20:12:00,21:00:00,20:57:00,Confirmed,20:09:00,20:57:00,Present,28.870070547969906,4.0,5.0,2025-10-12
ENR00000163,MEM000274,CT003,STF0003,FAC001,AR002,2025-08-13,2025-08-13,20:15:00,20:18:00,21:00:00,21:03:00,Confirmed,20:14:00,21:03:00,Present,19.78507517845774,3.0,5.0,2025-10-12
ENR00000164,MEM000495,CT003,STF0003,FAC001,AR002,2025-08-10,2025-08-13,20:15:00,20:25:00,21:00:00,21:10:00,Confirmed,20:02:00,21:10:00,Present,21.957071336922922,3.0,5.0,2025-10-12
ENR00000165,MEM000428,CT003,STF0003,FAC001,AR002,2025-08-10,2025-08-13,20:15:00,20:13:00,21:00:00,20:58:00,Confirmed,20:11:00,20:58:00,Present,24.28432014142443,5.0,5.0,2025-10-12
ENR00000166,MEM000187,CT008,STF0010,FAC001,AR002,2025-08-11,2025-08-13,07:45:00,07:54:00,08:30:00,08:39:00,Confirmed,07:31:00,08:39:00,Present,29.808337696262683,5.0,3.0,2025-10-12
ENR00000167,MEM000146,CT008,STF0010,FAC001,AR002,2025-08-08,2025-08-13,07:45:00,07:55:00,08:30:00,08:40:00,Confirmed,07:33:00,08:40:00,Present,32.901583498015974,5.0,4.0,2025-10-12
ENR00000168,MEM000108,CT008,STF0010,FAC001,AR002,2025-08-07,2025-08-13,07:45:00,07:50:00,08:30:00,08:35:00,Confirmed,07:37:00,08:35:00,Present,21.522644494143435,3.0,3.0,2025-10-12
ENR00000169,MEM000223,CT008,STF0010,FAC001,AR002,2025-08-06,2025-08-13,07:45:00,07:45:00,08:30:00,,Confirmed,,,No Show,19.4132551660433,,,2025-10-12
ENR00000170,MEM000070,CT004,STF0029,FAC002,AR005,2025-08-13,2025-08-13,09:15:00,09:15:00,10:15:00,,Confirmed,,,No Show,17.544235293879296,,,2025-10-12
ENR00000171,MEM000235,CT004,STF0029,FAC002,AR005,2025-08-09,2025-08-13,09:15:00,09:13:00,10:15:00,10:13:00,Confirmed,09:14:00,10:13:00,Present,23.364476587057307,4.0,3.0,2025-10-12
ENR00000172,MEM000369,CT004,STF0029,FAC002,AR005,2025-08-10,2025-08-13,09:15:00,09:15:00,10:15:00,10:15:00,Confirmed,09:07:00,10:15:00,Present,23.233922847654483,5.0,4.0,2025-10-12
ENR00000173,MEM000100,CT004,STF0029,FAC002,AR005,2025-08-10,2025-08-13,09:15:00,09:24:00,10:15:00,10:24:00,Confirmed,09:08:00,10:24:00,Present,29.600355092899555,5.0,3.0,2025-10-12
ENR00000174,MEM000324,CT004,STF0029,FAC002,AR005,2025-08-06,2025-08-13,09:15:00,09:17:00,10:15:00,10:17:00,Confirmed,09:04:00,10:17:00,Present,23.355437067178492,3.0,3.0,2025-10-12
ENR00000175,MEM000184,CT004,STF0029,FAC002,AR005,2025-08-06,2025-08-13,09:15:00,09:11:00,10:15:00,10:11:00,Confirmed,09:13:00,10:11:00,Present,24.58538678433247,5.0,3.0,2025-10-12
ENR00000176,MEM000047,CT004,STF0008,FAC002,AR009,2025-08-07,2025-08-13,06:45:00,06:54:00,07:45:00,07:54:00,Confirmed,06:30:00,07:54:00,Present,24.275212849950044,3.0,5.0,2025-10-12
ENR00000177,MEM000009,CT004,STF0008,FAC002,AR009,2025-08-08,2025-08-13,06:45:00,06:51:00,07:45:00,07:51:00,Confirmed,06:44:00,07:51:00,Present,32.20765301992074,3.0,4.0,2025-10-12
ENR00000178,MEM000246,CT004,STF0008,FAC002,AR009,2025-08-10,2025-08-13,06:45:00,06:49:00,07:45:00,07:49:00,Confirmed,06:43:00,07:49:00,Present,28.961099676206032,5.0,5.0,2025-10-12
ENR00000179,MEM000343,CT004,STF0008,FAC002,AR009,2025-08-13,2025-08-13,06:45:00,06:42:00,07:45:00,07:42:00,Confirmed,06:40:00,07:42:00,Present,25.294729612070654,5.0,4.0,2025-10-12
ENR00000180,MEM000157,CT004,STF0008,FAC002,AR009,2025-08-12,2025-08-13,06:45:00,06:51:00,07:45:00,07:51:00,Confirmed,06:44:00,07:51:00,Present,22.31142287946239,3.0,5.0,2025-10-12
ENR00000181,MEM000386,CT004,STF0027,FAC001,AR002,2025-08-06,2025-08-13,18:30:00,18:33:00,19:30:00,19:33:00,Confirmed,18:28:00,19:33:00,Present,16.089199939872202,4.0,4.0,2025-10-12
ENR00000182,MEM000298,CT004,STF0027,FAC001,AR002,2025-08-12,2025-08-13,18:30:00,18:28:00,19:30:00,19:28:00,Confirmed,18:30:00,19:28:00,Present,24.039567652486454,4.0,5.0,2025-10-12
ENR00000183,MEM000447,CT004,STF0027,FAC001,AR002,2025-08-12,2025-08-13,18:30:00,18:39:00,19:30:00,19:39:00,Confirmed,18:17:00,19:39:00,Present,22.81365005641369,3.0,4.0,2025-10-12
ENR00000184,MEM000492,CT004,STF0027,FAC001,AR002,2025-08-13,2025-08-13,18:30:00,18:33:00,19:30:00,19:33:00,Confirmed,18:18:00,19:33:00,Present,24.926574699654886,3.0,5.0,2025-10-12
ENR00000185,MEM000360,CT004,STF0027,FAC001,AR002,2025-08-13,2025-08-13,18:30:00,18:29:00,19:30:00,19:29:00,Confirmed,18:30:00,19:29:00,Present,23.402599460461744,5.0,5.0,2025-10-12
ENR00000186,MEM000108,CT004,STF0027,FAC001,AR002,2025-08-08,2025-08-13,18:30:00,18:27:00,19:30:00,19:27:00,Confirmed,18:15:00,19:27:00,Present,31.698950372256146,5.0,5.0,2025-10-12
ENR00000187,MEM000382,CT004,STF0027,FAC001,AR002,2025-08-06,2025-08-13,18:30:00,18:35:00,19:30:00,19:35:00,Confirmed,18:25:00,19:35:00,Present,26.867145101108452,5.0,5.0,2025-10-12
ENR00000188,MEM000390,CT004,STF0027,FAC001,AR002,2025-08-08,2025-08-13,18:30:00,18:29:00,19:30:00,19:29:00,Confirmed,18:24:00,19:29:00,Present,30.78535411656014,3.0,4.0,2025-10-12
ENR00000189,MEM000116,CT004,STF0027,FAC001,AR002,2025-08-13,2025-08-13,18:30:00,18:30:00,19:30:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00000190,MEM000355,CT009,STF0015,FAC001,AR002,2025-08-11,2025-08-13,07:15:00,07:15:00,08:15:00,08:15:00,Confirmed,07:09:00,08:15:00,Present,33.408679518837516,4.0,4.0,2025-10-12
ENR00000191,MEM000464,CT009,STF0015,FAC001,AR002,2025-08-11,2025-08-13,07:15:00,07:15:00,08:15:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00000192,MEM000342,CT009,STF0015,FAC001,AR002,2025-08-11,2025-08-13,07:15:00,07:20:00,08:15:00,08:20:00,Confirmed,07:09:00,08:20:00,Present,32.91954909113454,5.0,5.0,2025-10-12
ENR00000193,MEM000407,CT009,STF0015,FAC001,AR002,2025-08-12,2025-08-13,07:15:00,07:24:00,08:15:00,08:24:00,Confirmed,07:10:00,08:24:00,Present,29.632810425606554,3.0,3.0,2025-10-12
ENR00000194,MEM000079,CT009,STF0015,FAC001,AR002,2025-08-10,2025-08-13,07:15:00,07:22:00,08:15:00,08:22:00,Confirmed,07:07:00,08:22:00,Present,22.147870971632173,4.0,3.0,2025-10-12
ENR00000195,MEM000083,CT009,STF0015,FAC001,AR002,2025-08-12,2025-08-13,07:15:00,07:17:00,08:15:00,08:17:00,Confirmed,07:08:00,08:17:00,Present,15.450972927151552,5.0,4.0,2025-10-12
ENR00000196,MEM000122,CT009,STF0015,FAC001,AR002,2025-08-13,2025-08-13,07:15:00,07:15:00,08:15:00,,Confirmed,,,No Show,24.809307205342918,,,2025-10-12
ENR00000197,MEM000060,CT009,STF0015,FAC001,AR002,2025-08-07,2025-08-13,07:15:00,07:15:00,08:15:00,,Confirmed,,,No Show,17.95891876756605,,,2025-10-12
ENR00000198,MEM000022,CT009,STF0015,FAC001,AR002,2025-08-12,2025-08-13,07:15:00,07:21:00,08:15:00,08:21:00,Confirmed,07:00:00,08:21:00,Present,21.898404263161872,4.0,4.0,2025-10-12
ENR00000199,MEM000163,CT009,STF0015,FAC001,AR002,2025-08-07,2025-08-13,07:15:00,07:24:00,08:15:00,08:24:00,Confirmed,07:13:00,08:24:00,Present,20.772680366604078,5.0,4.0,2025-10-12
ENR00000200,MEM000295,CT009,STF0015,FAC001,AR002,2025-08-12,2025-08-13,07:15:00,07:12:00,08:15:00,08:12:00,Confirmed,07:04:00,08:12:00,Present,21.06462277093725,5.0,4.0,2025-10-12
ENR00000201,MEM000065,CT009,STF0015,FAC001,AR002,2025-08-13,2025-08-13,07:15:00,07:15:00,08:15:00,,Confirmed,,,No Show,22.515448196001095,,,2025-10-12
ENR00000202,MEM000226,CT009,STF0015,FAC001,AR002,2025-08-11,2025-08-13,07:15:00,07:18:00,08:15:00,08:18:00,Confirmed,07:13:00,08:18:00,Present,26.11627689929604,5.0,5.0,2025-10-12
ENR00000203,MEM000134,CT009,STF0015,FAC001,AR002,2025-08-09,2025-08-13,07:15:00,07:22:00,08:15:00,08:22:00,Confirmed,07:09:00,08:22:00,Present,15.844658288776756,4.0,5.0,2025-10-12
ENR00000204,MEM000190,CT009,STF0015,FAC001,AR002,2025-08-09,2025-08-13,07:15:00,07:24:00,08:15:00,08:24:00,Confirmed,07:07:00,08:24:00,Present,30.824390948183336,3.0,4.0,2025-10-12
ENR00000205,MEM000095,CT009,STF0015,FAC001,AR002,2025-08-06,2025-08-13,07:15:00,07:15:00,08:15:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00000206,MEM000106,CT009,STF0015,FAC001,AR002,2025-08-10,2025-08-13,07:15:00,07:19:00,08:15:00,08:19:00,Confirmed,07:13:00,08:19:00,Present,24.8377300660004,5.0,5.0,2025-10-12
ENR00000207,MEM000288,CT009,STF0015,FAC001,AR002,2025-08-06,2025-08-13,07:15:00,07:18:00,08:15:00,08:18:00,Confirmed,07:15:00,08:18:00,Present,26.977826467985743,4.0,5.0,2025-10-12
ENR00000208,MEM000363,CT009,STF0015,FAC001,AR002,2025-08-13,2025-08-13,07:15:00,07:18:00,08:15:00,08:18:00,Confirmed,07:15:00,08:18:00,Present,22.464044319469608,5.0,5.0,2025-10-12
ENR00000209,MEM000018,CT009,STF0015,FAC001,AR002,2025-08-08,2025-08-13,07:15:00,07:15:00,08:15:00,08:15:00,Confirmed,07:01:00,08:15:00,Present,21.39362222865879,5.0,3.0,2025-10-12
ENR00000210,MEM000341,CT009,STF0015,FAC001,AR002,2025-08-09,2025-08-13,07:15:00,07:18:00,08:15:00,08:18:00,Confirmed,07:11:00,08:18:00,Present,27.724942700878472,4.0,3.0,2025-10-12
ENR00000211,MEM000177,CT009,STF0015,FAC001,AR002,2025-08-08,2025-08-13,07:15:00,07:12:00,08:15:00,08:12:00,Confirmed,07:06:00,08:12:00,Present,30.293787582890488,5.0,3.0,2025-10-12
ENR00000212,MEM000076,CT009,STF0015,FAC001,AR002,2025-08-09,2025-08-13,07:15:00,07:15:00,08:15:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00000213,MEM000191,CT009,STF0015,FAC001,AR002,2025-08-09,2025-08-13,07:15:00,07:21:00,08:15:00,08:21:00,Confirmed,07:03:00,08:21:00,Present,31.466296336608753,3.0,3.0,2025-10-12
ENR00000214,MEM000230,CT009,STF0015,FAC001,AR002,2025-08-10,2025-08-13,07:15:00,07:25:00,08:15:00,08:25:00,Confirmed,07:13:00,08:25:00,Present,33.4181475506407,3.0,3.0,2025-10-12
ENR00000215,MEM000246,CT008,STF0004,FAC001,AR002,2025-08-12,2025-08-14,17:45:00,17:50:00,18:30:00,18:35:00,Confirmed,17:35:00,18:35:00,Present,15.575190744468602,3.0,3.0,2025-10-12
ENR00000216,MEM000179,CT008,STF0004,FAC001,AR002,2025-08-12,2025-08-14,17:45:00,17:45:00,18:30:00,,Confirmed,,,No Show,19.531488613401102,,,2025-10-12
ENR00000217,MEM000160,CT008,STF0004,FAC001,AR002,2025-08-14,2025-08-14,17:45:00,17:42:00,18:30:00,18:27:00,Confirmed,17:43:00,18:27:00,Present,16.55470595043993,4.0,4.0,2025-10-12
ENR00000218,MEM000354,CT008,STF0004,FAC001,AR002,2025-08-13,2025-08-14,17:45:00,17:41:00,18:30:00,18:26:00,Confirmed,17:31:00,18:26:00,Present,17.37844435997744,4.0,3.0,2025-10-12
ENR00000219,MEM000186,CT008,STF0004,FAC001,AR002,2025-08-11,2025-08-14,17:45:00,17:40:00,18:30:00,18:25:00,Confirmed,17:33:00,18:25:00,Present,33.40196141627311,3.0,5.0,2025-10-12
ENR00000220,MEM000072,CT008,STF0004,FAC001,AR002,2025-08-09,2025-08-14,17:45:00,17:51:00,18:30:00,18:36:00,Confirmed,17:30:00,18:36:00,Present,17.911139554658757,5.0,4.0,2025-10-12
ENR00000221,MEM000419,CT008,STF0004,FAC001,AR002,2025-08-11,2025-08-14,17:45:00,17:47:00,18:30:00,18:32:00,Confirmed,17:32:00,18:32:00,Present,31.391730096658122,3.0,5.0,2025-10-12
ENR00000222,MEM000227,CT008,STF0004,FAC001,AR002,2025-08-07,2025-08-14,17:45:00,17:49:00,18:30:00,18:34:00,Confirmed,17:35:00,18:34:00,Present,34.471598077617486,3.0,3.0,2025-10-12
ENR00000223,MEM000456,CT008,STF0004,FAC001,AR002,2025-08-08,2025-08-14,17:45:00,17:45:00,18:30:00,18:30:00,Confirmed,17:44:00,18:30:00,Present,18.616970752886257,4.0,4.0,2025-10-12
ENR00000224,MEM000306,CT008,STF0004,FAC001,AR002,2025-08-07,2025-08-14,17:45:00,17:47:00,18:30:00,18:32:00,Confirmed,17:43:00,18:32:00,Present,30.228188929649107,4.0,3.0,2025-10-12
ENR00000225,MEM000198,CT009,STF0003,FAC001,AR002,2025-08-13,2025-08-14,08:30:00,08:40:00,09:30:00,09:40:00,Confirmed,08:26:00,09:40:00,Present,15.255716889906424,5.0,4.0,2025-10-12
ENR00000226,MEM000146,CT009,STF0003,FAC001,AR002,2025-08-13,2025-08-14,08:30:00,08:27:00,09:30:00,09:27:00,Confirmed,08:18:00,09:27:00,Present,22.896229237411063,5.0,5.0,2025-10-12
ENR00000227,MEM000234,CT009,STF0003,FAC001,AR002,2025-08-08,2025-08-14,08:30:00,08:30:00,09:30:00,09:30:00,Confirmed,08:17:00,09:30:00,Present,34.50414988384938,4.0,3.0,2025-10-12
ENR00000228,MEM000308,CT009,STF0003,FAC001,AR002,2025-08-10,2025-08-14,08:30:00,08:38:00,09:30:00,09:38:00,Confirmed,08:30:00,09:38:00,Present,30.29634024403897,5.0,5.0,2025-10-12
ENR00000229,MEM000377,CT009,STF0003,FAC001,AR002,2025-08-10,2025-08-14,08:30:00,08:37:00,09:30:00,09:37:00,Confirmed,08:26:00,09:37:00,Present,28.333540201658817,4.0,4.0,2025-10-12
ENR00000230,MEM000160,CT009,STF0003,FAC001,AR002,2025-08-12,2025-08-14,08:30:00,08:39:00,09:30:00,09:39:00,Confirmed,08:18:00,09:39:00,Present,20.013797207078543,4.0,3.0,2025-10-12
ENR00000231,MEM000352,CT009,STF0003,FAC001,AR002,2025-08-09,2025-08-14,08:30:00,08:26:00,09:30:00,09:26:00,Confirmed,08:17:00,09:26:00,Present,28.56214881341888,3.0,4.0,2025-10-12
ENR00000232,MEM000500,CT009,STF0003,FAC001,AR002,2025-08-07,2025-08-14,08:30:00,08:28:00,09:30:00,09:28:00,Confirmed,08:17:00,09:28:00,Present,30.854628304544363,3.0,4.0,2025-10-12
ENR00000233,MEM000431,CT009,STF0003,FAC001,AR002,2025-08-13,2025-08-14,08:30:00,08:33:00,09:30:00,09:33:00,Confirmed,08:25:00,09:33:00,Present,34.05160989820435,3.0,4.0,2025-10-12
ENR00000234,MEM000228,CT009,STF0003,FAC001,AR002,2025-08-10,2025-08-14,08:30:00,08:35:00,09:30:00,09:35:00,Confirmed,08:27:00,09:35:00,Present,24.19312477647977,3.0,3.0,2025-10-12
ENR00000235,MEM000116,CT009,STF0003,FAC001,AR002,2025-08-10,2025-08-14,08:30:00,08:30:00,09:30:00,,Confirmed,,,No Show,23.613622357620038,,,2025-10-12
ENR00000236,MEM000284,CT009,STF0003,FAC001,AR002,2025-08-07,2025-08-14,08:30:00,08:40:00,09:30:00,09:40:00,Confirmed,08:18:00,09:40:00,Present,28.201571785477384,5.0,5.0,2025-10-12
ENR00000237,MEM000209,CT009,STF0003,FAC001,AR002,2025-08-09,2025-08-14,08:30:00,08:30:00,09:30:00,09:30:00,Confirmed,08:16:00,09:30:00,Present,20.26781968693303,5.0,4.0,2025-10-12
ENR00000238,MEM000149,CT009,STF0003,FAC001,AR002,2025-08-09,2025-08-14,08:30:00,08:34:00,09:30:00,09:34:00,Confirmed,08:25:00,09:34:00,Present,15.562939731845768,3.0,3.0,2025-10-12
ENR00000239,MEM000438,CT009,STF0003,FAC001,AR002,2025-08-08,2025-08-14,08:30:00,08:25:00,09:30:00,09:25:00,Confirmed,08:25:00,09:25:00,Present,16.947000984571602,4.0,4.0,2025-10-12
ENR00000240,MEM000220,CT009,STF0003,FAC001,AR002,2025-08-13,2025-08-14,08:30:00,08:32:00,09:30:00,09:32:00,Confirmed,08:22:00,09:32:00,Present,27.96165649773173,5.0,3.0,2025-10-12
ENR00000241,MEM000097,CT009,STF0003,FAC001,AR002,2025-08-09,2025-08-14,08:30:00,08:30:00,09:30:00,,Confirmed,,,No Show,18.395584824638366,,,2025-10-12
ENR00000242,MEM000439,CT009,STF0003,FAC001,AR002,2025-08-14,2025-08-14,08:30:00,08:38:00,09:30:00,09:38:00,Confirmed,08:28:00,09:38:00,Present,15.408045455211173,4.0,5.0,2025-10-12
ENR00000243,MEM000346,CT006,STF0028,FAC001,AR002,2025-08-13,2025-08-14,13:45:00,13:45:00,14:15:00,14:15:00,Confirmed,13:39:00,14:15:00,Present,34.38855505525933,3.0,4.0,2025-10-12
ENR00000244,MEM000106,CT006,STF0028,FAC001,AR002,2025-08-11,2025-08-14,13:45:00,13:46:00,14:15:00,14:16:00,Confirmed,13:39:00,14:16:00,Present,15.950627222257891,5.0,4.0,2025-10-12
ENR00000245,MEM000173,CT006,STF0028,FAC001,AR002,2025-08-07,2025-08-14,13:45:00,13:42:00,14:15:00,14:12:00,Confirmed,13:33:00,14:12:00,Present,20.467298636923697,5.0,5.0,2025-10-12
ENR00000246,MEM000255,CT006,STF0028,FAC001,AR002,2025-08-09,2025-08-14,13:45:00,13:51:00,14:15:00,14:21:00,Confirmed,13:32:00,14:21:00,Present,25.09279069365959,4.0,4.0,2025-10-12
ENR00000247,MEM000258,CT006,STF0028,FAC001,AR002,2025-08-14,2025-08-14,13:45:00,13:52:00,14:15:00,14:22:00,Confirmed,13:38:00,14:22:00,Present,28.4312049692038,5.0,3.0,2025-10-12
ENR00000248,MEM000416,CT006,STF0028,FAC001,AR002,2025-08-10,2025-08-14,13:45:00,13:45:00,14:15:00,14:15:00,Confirmed,13:45:00,14:15:00,Present,28.216124320345678,5.0,4.0,2025-10-12
ENR00000249,MEM000392,CT006,STF0028,FAC001,AR002,2025-08-08,2025-08-14,13:45:00,13:45:00,14:15:00,,Confirmed,,,No Show,27.288445957418475,,,2025-10-12
ENR00000250,MEM000078,CT009,STF0011,FAC002,AR009,2025-08-10,2025-08-14,15:00:00,15:00:00,16:00:00,,Confirmed,,,No Show,31.919339658683295,,,2025-10-12
